experiment_id,instcode,genus,accenumb,agent_id,doi,days_to_heading,date_of_heading,thousand_kernel_weight,plant_height,ear_density,oidium,yellow_rust,black_rust,septoria_nodorum,fusarium_ear,zeleny,name,description,campaign,site_name,longitude,latitude,remarks
409,CHE001,Triticum,134,NA,NA,172,19630622,39.5,150,NA,NA,NA,NA,NA,NA,NA,MC1963,multipication collection,1962-1963,Mont-calme,6.641812,46.524544,NA
409,CHE001,Triticum,196,NA,NA,164,19630614,38.6,150,NA,NA,NA,NA,NA,NA,NA,MC1963,multipication collection,1962-1963,Mont-calme,6.641812,46.524544,NA
409,CHE001,Triticum,199,NA,NA,159,19630609,45.8,175,NA,NA,NA,NA,NA,NA,NA,MC1963,multipication collection,1962-1963,Mont-calme,6.641812,46.524544,NA
424,CHE001,Triticum,4120,NA,NA,174,19630624,31,160,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4124,NA,NA,178,19630628,27.5,130,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4125,NA,NA,172,19630622,31,130,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4126,NA,NA,174,19630624,35.5,140,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4127,NA,NA,170,19630620,41.5,140,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4128,NA,NA,169,19630619,41.5,140,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4129,NA,NA,164,19630614,43,130,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4130,NA,NA,170,19630620,34,135,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4131,NA,NA,177,19630627,35.5,135,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4132,NA,NA,171,19630621,42.5,150,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4133,NA,NA,166,19630616,40,135,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4135,NA,NA,164,19630614,30,130,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4136,NA,NA,169,19630619,38,130,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4137,NA,NA,176,19630626,37,150,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4138,NA,NA,173,19630623,36.5,150,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4139,NA,NA,168,19630618,41.5,140,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4140,NA,NA,175,19630625,35.5,160,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4141,NA,NA,171,19630621,40,150,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4142,NA,NA,169,19630619,44.5,150,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4143,NA,NA,176,19630626,36,155,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4144,NA,NA,172,19630622,46.5,160,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4145,NA,NA,171,19630621,31,145,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4146,NA,NA,171,19630621,38.5,150,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4147,NA,NA,171,19630621,42.5,150,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4148,NA,NA,172,19630622,51.5,155,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4149,NA,NA,168,19630618,47,145,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4150,NA,NA,171,19630621,45,150,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4151,NA,NA,171,19630621,48,160,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4152,NA,NA,171,19630621,43.5,150,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4153,NA,NA,170,19630620,46,160,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4154,NA,NA,172,19630622,45,155,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4155,NA,NA,178,19630628,48.5,160,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4156,NA,NA,176,19630626,43,130,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4158,NA,NA,177,19630627,36.5,150,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4159,NA,NA,168,19630618,46,150,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4160,NA,NA,173,19630623,47,150,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4161,NA,NA,171,19630621,48,155,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4162,NA,NA,172,19630622,40.5,150,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4163,NA,NA,171,19630621,44,130,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4164,NA,NA,171,19630621,45.5,145,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4165,NA,NA,170,19630620,41,150,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4166,NA,NA,169,19630619,47.5,145,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4167,NA,NA,171,19630621,43.5,150,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4168,NA,NA,169,19630619,40,155,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4169,NA,NA,171,19630621,46.5,155,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4170,NA,NA,169,19630619,46,150,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4171,NA,NA,177,19630627,39,145,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4172,NA,NA,176,19630626,44.5,150,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4173,NA,NA,173,19630623,43.5,140,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4174,NA,NA,174,19630624,40.5,135,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4175,NA,NA,170,19630620,50,155,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4178,NA,NA,178,19630628,39.5,150,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4180,NA,NA,171,19630621,45,160,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4181,NA,NA,169,19630619,44.5,155,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4182,NA,NA,170,19630620,40,140,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4183,NA,NA,171,19630621,50.5,155,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4185,NA,NA,171,19630621,46,140,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
424,CHE001,Triticum,4186,NA,NA,175,19630625,40.5,165,NA,NA,NA,NA,NA,NA,NA,RZ1963,multipication collection,1962-1963,Reckenholz,8.516632,47.42836,NA
409,CHE001,Triticum,640,NA,NA,157,19630607,45,125,NA,NA,NA,NA,NA,NA,NA,MC1963,multipication collection,1962-1963,Mont-calme,6.641812,46.524544,NA
409,CHE001,Triticum,640,NA,NA,155,19630605,46,115,NA,NA,NA,NA,NA,NA,NA,MC1963,multipication collection,1962-1963,Mont-calme,6.641812,46.524544,NA
409,CHE001,Triticum,640,NA,NA,156,19630606,48.2,115,NA,NA,NA,NA,NA,NA,NA,MC1963,multipication collection,1962-1963,Mont-calme,6.641812,46.524544,NA
409,CHE001,Triticum,640,NA,NA,156,19630606,48.2,120,NA,NA,NA,NA,NA,NA,NA,MC1963,multipication collection,1962-1963,Mont-calme,6.641812,46.524544,NA
409,CHE001,Triticum,640,NA,NA,155,19630605,51.3,115,NA,NA,NA,NA,NA,NA,NA,MC1963,multipication collection,1962-1963,Mont-calme,6.641812,46.524544,NA
409,CHE001,Triticum,994,NA,NA,161,19630611,40.5,145,NA,NA,NA,NA,NA,NA,NA,MC1963,multipication collection,1962-1963,Mont-calme,6.641812,46.524544,NA
409,CHE001,Triticum,999,NA,NA,162,19630612,36.3,145,NA,NA,NA,NA,NA,NA,NA,MC1963,multipication collection,1962-1963,Mont-calme,6.641812,46.524544,NA
410,CHE001,Triticum,1014,NA,NA,146,19640526,39.1,145,NA,NA,NA,NA,NA,NA,NA,MC1964,multipication collection,1963-1964,Mont-calme,6.641812,46.524544,NA
410,CHE001,Triticum,1046,NA,NA,153,19640602,41.9,160,NA,NA,NA,NA,NA,NA,NA,MC1964,multipication collection,1963-1964,Mont-calme,6.641812,46.524544,NA
410,CHE001,Triticum,122,NA,NA,153,19640602,32.2,160,NA,NA,NA,NA,NA,NA,NA,MC1964,multipication collection,1963-1964,Mont-calme,6.641812,46.524544,NA
410,CHE001,Triticum,123,NA,NA,153,19640602,40.7,165,NA,NA,NA,NA,NA,NA,NA,MC1964,multipication collection,1963-1964,Mont-calme,6.641812,46.524544,NA
410,CHE001,Triticum,199,NA,NA,154,19640603,48,170,NA,NA,NA,NA,NA,NA,NA,MC1964,multipication collection,1963-1964,Mont-calme,6.641812,46.524544,NA
425,CHE001,Triticum,4120,NA,NA,157,19640606,37,150,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4124,NA,NA,162,19640611,33.5,150,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4125,NA,NA,157,19640606,46,145,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4126,NA,NA,162,19640611,44,125,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4127,NA,NA,160,19640609,36,130,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4128,NA,NA,155,19640604,49,130,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4129,NA,NA,155,19640604,51,120,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4130,NA,NA,157,19640606,21,130,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4131,NA,NA,166,19640615,35,130,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4132,NA,NA,159,19640608,52,145,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4133,NA,NA,160,19640609,39,125,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4135,NA,NA,158,19640607,31.5,120,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4136,NA,NA,160,19640609,33,115,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4137,NA,NA,167,19640616,30,120,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4138,NA,NA,164,19640613,36.5,135,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4139,NA,NA,159,19640608,42.5,130,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4140,NA,NA,167,19640616,42,150,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4141,NA,NA,160,19640609,39,135,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4142,NA,NA,158,19640607,47.5,140,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4143,NA,NA,163,19640612,35,140,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4144,NA,NA,162,19640611,45,140,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4145,NA,NA,160,19640609,35,130,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4146,NA,NA,160,19640609,46,140,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4147,NA,NA,158,19640607,41.5,140,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4148,NA,NA,158,19640607,39.5,145,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4149,NA,NA,158,19640607,50.5,140,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4150,NA,NA,158,19640607,47.5,150,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4151,NA,NA,162,19640611,47.5,145,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4152,NA,NA,162,19640611,34.5,130,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4153,NA,NA,162,19640611,42,135,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4154,NA,NA,162,19640611,38.5,145,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4155,NA,NA,167,19640616,33.5,160,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4156,NA,NA,160,19640609,42.5,145,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4158,NA,NA,165,19640614,38,155,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4159,NA,NA,155,19640604,40.5,145,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4160,NA,NA,162,19640611,39,140,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4161,NA,NA,158,19640607,50.5,145,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4162,NA,NA,158,19640607,40,145,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4163,NA,NA,158,19640607,42.5,140,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4164,NA,NA,159,19640608,45.5,140,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4165,NA,NA,158,19640607,37,135,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4166,NA,NA,157,19640606,52.5,140,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4167,NA,NA,158,19640607,37.5,130,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4168,NA,NA,158,19640607,46.5,140,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4169,NA,NA,160,19640609,45,150,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4170,NA,NA,158,19640607,44,125,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4171,NA,NA,167,19640616,34,130,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4172,NA,NA,167,19640616,36,140,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4173,NA,NA,162,19640611,33.5,135,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4174,NA,NA,162,19640611,38,130,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4175,NA,NA,158,19640607,39.5,145,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4178,NA,NA,167,19640616,27.5,150,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4180,NA,NA,158,19640607,48,150,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4181,NA,NA,157,19640606,39.5,140,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4182,NA,NA,160,19640609,35,140,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4183,NA,NA,160,19640609,44.5,150,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4185,NA,NA,157,19640606,48.5,150,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
425,CHE001,Triticum,4186,NA,NA,164,19640613,35,155,NA,NA,NA,NA,NA,NA,NA,RZ1964,multipication collection,1963-1964,Reckenholz,8.516632,47.42836,NA
410,CHE001,Triticum,640,NA,NA,149,19640529,39.7,130,NA,NA,NA,NA,NA,NA,NA,MC1964,multipication collection,1963-1964,Mont-calme,6.641812,46.524544,NA
410,CHE001,Triticum,640,NA,NA,148,19640528,48.6,125,NA,NA,NA,NA,NA,NA,NA,MC1964,multipication collection,1963-1964,Mont-calme,6.641812,46.524544,NA
410,CHE001,Triticum,640,NA,NA,148,19640528,50.4,125,NA,NA,NA,NA,NA,NA,NA,MC1964,multipication collection,1963-1964,Mont-calme,6.641812,46.524544,NA
410,CHE001,Triticum,640,NA,NA,181,19640630,55.7,120,NA,NA,NA,NA,NA,NA,NA,MC1964,multipication collection,1963-1964,Mont-calme,6.641812,46.524544,NA
410,CHE001,Triticum,640,NA,NA,149,19640529,56.5,125,NA,NA,NA,NA,NA,NA,NA,MC1964,multipication collection,1963-1964,Mont-calme,6.641812,46.524544,NA
411,CHE001,Triticum,1004,NA,NA,166,19650616,26.6,150,NA,NA,NA,NA,NA,NA,NA,MC1965,multipication collection,1964-1965,Mont-calme,6.641812,46.524544,NA
411,CHE001,Triticum,1004,NA,NA,167,19650617,42.2,160,NA,NA,NA,NA,NA,NA,NA,MC1965,multipication collection,1964-1965,Mont-calme,6.641812,46.524544,NA
411,CHE001,Triticum,1008,NA,NA,160,19650610,41,145,NA,NA,NA,NA,NA,NA,NA,MC1965,multipication collection,1964-1965,Mont-calme,6.641812,46.524544,NA
411,CHE001,Triticum,1014,NA,NA,158,19650608,34.2,140,NA,NA,NA,NA,NA,NA,NA,MC1965,multipication collection,1964-1965,Mont-calme,6.641812,46.524544,NA
411,CHE001,Triticum,1020,NA,NA,166,19650616,39.2,130,NA,NA,NA,NA,NA,NA,NA,MC1965,multipication collection,1964-1965,Mont-calme,6.641812,46.524544,NA
411,CHE001,Triticum,1031,NA,NA,161,19650611,26.4,135,NA,NA,NA,NA,NA,NA,NA,MC1965,multipication collection,1964-1965,Mont-calme,6.641812,46.524544,NA
411,CHE001,Triticum,1033,NA,NA,164,19650614,45.4,135,NA,NA,NA,NA,NA,NA,NA,MC1965,multipication collection,1964-1965,Mont-calme,6.641812,46.524544,NA
411,CHE001,Triticum,1042,NA,NA,164,19650614,35.8,140,NA,NA,NA,NA,NA,NA,NA,MC1965,multipication collection,1964-1965,Mont-calme,6.641812,46.524544,NA
411,CHE001,Triticum,1043,NA,NA,163,19650613,37.9,120,NA,NA,NA,NA,NA,NA,NA,MC1965,multipication collection,1964-1965,Mont-calme,6.641812,46.524544,NA
411,CHE001,Triticum,1045,NA,NA,153,19650603,40.6,165,NA,NA,NA,NA,NA,NA,NA,MC1965,multipication collection,1964-1965,Mont-calme,6.641812,46.524544,NA
411,CHE001,Triticum,1046,NA,NA,164,19650614,34.3,140,NA,NA,NA,NA,NA,NA,NA,MC1965,multipication collection,1964-1965,Mont-calme,6.641812,46.524544,NA
411,CHE001,Triticum,1050,NA,NA,165,19650615,30.1,160,NA,NA,NA,NA,NA,NA,NA,MC1965,multipication collection,1964-1965,Mont-calme,6.641812,46.524544,NA
411,CHE001,Triticum,122,NA,NA,167,19650617,33.1,135,NA,NA,NA,NA,NA,NA,NA,MC1965,multipication collection,1964-1965,Mont-calme,6.641812,46.524544,NA
411,CHE001,Triticum,123,NA,NA,166,19650616,39.3,135,NA,NA,NA,NA,NA,NA,NA,MC1965,multipication collection,1964-1965,Mont-calme,6.641812,46.524544,NA
411,CHE001,Triticum,133,NA,NA,167,19650617,33.7,140,NA,NA,NA,NA,NA,NA,NA,MC1965,multipication collection,1964-1965,Mont-calme,6.641812,46.524544,NA
411,CHE001,Triticum,134,NA,NA,166,19650616,28.7,140,NA,NA,NA,NA,NA,NA,NA,MC1965,multipication collection,1964-1965,Mont-calme,6.641812,46.524544,NA
